fecha_hora,estacion,pm25_concentracion,pm25_media_movil,iboca
2021-06-11 22:00:00,Usaquen,30.0,19.4,65.73
2021-06-11 22:00:00,Usme,23.0,11.4,47.5
2021-06-11 23:00:00,Bolivia,29.0,18.9,64.66
2021-06-11 23:00:00,CDAR,22.0,17.5,61.66
2021-06-11 23:00:00,Carvajal - Sevillana,41.0,40.5,112.64
2021-06-11 23:00:00,Ciudad BolГ­var,13.0,19.6,66.16
2021-06-11 23:00:00,Colina,11.0,13.1,52.24
2021-06-11 23:00:00,Fontibon,8.0,10.1,42.08
2021-06-11 23:00:00,Guaymaral,25.0,22.7,72.8
2021-06-11 23:00:00,JazmГ­n,19.0,20.3,67.66
2021-06-11 23:00:00,Kennedy,6.0,10.8,45.0
2021-06-11 23:00:00,Las Ferias,8.0,12.3,50.53
2021-06-11 23:00:00,MinAmbiente,32.0,27.5,83.08
2021-06-11 23:00:00,MГіvil 7ma,29.0,16.5,59.52
2021-06-11 23:00:00,Puente Aranda,9.0,8.7,36.25
2021-06-11 23:00:00,San Cristobal,15.0,13.8,53.74
2021-06-11 23:00:00,Suba,15.0,19.0,64.88
2021-06-11 23:00:00,Tunal,6.0,9.5,39.58
2021-06-11 23:00:00,Usaquen,26.0,19.4,65.73
2021-06-11 23:00:00,Usme,16.0,11.5,47.92
2021-06-12 00:00:00,Bolivia,16.0,12.8,51.6
2021-06-12 00:00:00,CDAR,10.0,9.3,38.75
2021-06-12 00:00:00,Carvajal - Sevillana,42.0,31.9,92.5
2021-06-12 00:00:00,Ciudad BolГ­var,14.0,12.8,51.6
2021-06-12 00:00:00,Colina,3.0,4.3,17.92
2021-06-12 00:00:00,Fontibon,7.0,8.6,35.83
2021-06-12 00:00:00,Guaymaral,18.0,14.6,55.45
2021-06-12 00:00:00,JazmГ­n,33.0,13.5,53.1
2021-06-12 00:00:00,Kennedy,9.0,7.2,30.0
2021-06-12 00:00:00,Las Ferias,6.0,13.5,53.1
2021-06-12 00:00:00,MinAmbiente,18.0,17.5,61.66
2021-06-12 00:00:00,MГіvil 7ma,8.0,8.5,35.42
2021-06-12 00:00:00,Puente Aranda,9.0,4.7,19.58
2021-06-12 00:00:00,San Cristobal,5.0,7.6,31.67
2021-06-12 00:00:00,Suba,9.0,14.9,56.1
2021-06-12 00:00:00,Tunal,6.0,7.7,32.08
2021-06-12 00:00:00,Usaquen,19.0,12.9,51.81
2021-06-12 00:00:00,Usme,6.0,5.4,22.5
2021-06-12 01:00:00,Bolivia,15.0,12.9,51.81
2021-06-12 01:00:00,CDAR,14.0,9.7,40.42
2021-06-12 01:00:00,Carvajal - Sevillana,35.0,32.1,92.93
2021-06-12 01:00:00,Ciudad BolГ­var,10.0,12.8,51.6
2021-06-12 01:00:00,Colina,3.0,4.3,17.92
2021-06-12 01:00:00,Fontibon,6.0,8.6,35.83
2021-06-12 01:00:00,Guaymaral,19.0,14.5,55.24
2021-06-12 01:00:00,JazmГ­n,14.0,13.4,52.88
2021-06-12 01:00:00,Kennedy,3.0,6.8,28.33
2021-06-12 01:00:00,Las Ferias,5.0,13.3,52.67
2021-06-12 01:00:00,MinAmbiente,8.0,17.1,60.81
2021-06-12 01:00:00,MГіvil 7ma,9.0,8.3,34.58
2021-06-12 01:00:00,Puente Aranda,6.0,4.7,19.58
2021-06-12 01:00:00,San Cristobal,4.0,7.1,29.58
2021-06-12 01:00:00,Suba,7.0,14.8,55.88
2021-06-12 01:00:00,Tunal,4.0,7.5,31.25
2021-06-12 01:00:00,Usaquen,15.0,13.1,52.24
2021-06-12 01:00:00,Usme,3.0,5.2,21.67
2021-06-12 02:00:00,Bolivia,13.0,13.0,52.03
2021-06-12 02:00:00,CDAR,15.0,9.8,40.83
2021-06-12 02:00:00,Carvajal - Sevillana,31.0,32.6,94.0
2021-06-12 02:00:00,Ciudad BolГ­var,7.0,12.6,51.17
2021-06-12 02:00:00,Colina,3.0,4.4,18.33
2021-06-12 02:00:00,Fontibon,6.0,8.5,35.42
2021-06-12 02:00:00,Guaymaral,15.0,14.5,55.24
2021-06-12 02:00:00,JazmГ­n,11.0,13.1,52.24
2021-06-12 02:00:00,Las Ferias,7.0,13.2,52.46
2021-06-12 02:00:00,MinAmbiente,25.0,17.3,61.24
2021-06-12 02:00:00,MГіvil 7ma,10.0,8.2,34.17
2021-06-12 02:00:00,Puente Aranda,2.0,4.7,19.58
2021-06-12 02:00:00,San Cristobal,7.0,7.0,29.17
2021-06-12 02:00:00,Suba,10.0,14.6,55.45
2021-06-12 02:00:00,Tunal,3.0,7.4,30.83
2021-06-12 02:00:00,Usaquen,13.0,12.9,51.81
2021-06-12 02:00:00,Usme,2.0,4.9,20.42
2021-06-12 03:00:00,Bolivia,14.0,12.9,51.81
2021-06-12 03:00:00,CDAR,13.0,9.7,40.42
2021-06-12 03:00:00,Carvajal - Sevillana,37.0,32.5,93.79
2021-06-12 03:00:00,Ciudad BolГ­var,9.0,12.2,50.31
2021-06-12 03:00:00,Colina,3.0,4.4,18.33
2021-06-12 03:00:00,Fontibon,12.0,8.7,36.25
2021-06-12 03:00:00,Guaymaral,8.0,14.3,54.81
2021-06-12 03:00:00,JazmГ­n,9.0,12.5,50.96
2021-06-12 03:00:00,Kennedy,4.0,6.6,27.5
2021-06-12 03:00:00,Las Ferias,8.0,12.7,51.38
2021-06-12 03:00:00,MinAmbiente,18.0,16.9,60.38
2021-06-12 03:00:00,MГіvil 7ma,8.0,8.0,33.33
2021-06-12 03:00:00,Puente Aranda,3.0,4.7,19.58
2021-06-12 03:00:00,San Cristobal,8.0,7.1,29.58
2021-06-12 03:00:00,Suba,10.0,14.3,54.81
2021-06-12 03:00:00,Tunal,16.0,7.8,32.5
2021-06-12 03:00:00,Usaquen,13.0,13.0,52.03
2021-06-12 03:00:00,Usme,7.0,4.8,20.0
2021-06-12 04:00:00,Bolivia,21.0,13.1,52.24
2021-06-12 04:00:00,CDAR,13.0,9.6,40.0
2021-06-12 04:00:00,Carvajal - Sevillana,39.0,32.8,94.43
2021-06-12 04:00:00,Ciudad BolГ­var,7.0,11.6,48.33
2021-06-12 04:00:00,Colina,3.0,4.4,18.33
2021-06-12 04:00:00,Fontibon,10.0,8.5,35.42
2021-06-12 04:00:00,Guaymaral,9.0,13.9,53.95
2021-06-12 04:00:00,JazmГ­n,13.0,12.3,50.53
2021-06-12 04:00:00,Kennedy,7.0,6.6,27.5
2021-06-12 04:00:00,Las Ferias,8.0,12.5,50.96
2021-06-12 04:00:00,MinAmbiente,15.0,16.8,60.17
2021-06-12 04:00:00,MГіvil 7ma,13.0,8.1,33.75
2021-06-12 04:00:00,Puente Aranda,10.0,5.1,21.25
2021-06-12 04:00:00,San Cristobal,6.0,7.2,30.0
2021-06-12 04:00:00,Suba,13.0,14.2,54.6
2021-06-12 04:00:00,Tunal,14.0,8.1,33.75
2021-06-12 04:00:00,Usaquen,11.0,12.9,51.81
2021-06-12 04:00:00,Usme,4.0,4.7,19.58
2021-06-12 05:00:00,Bolivia,16.0,13.2,52.46
2021-06-12 05:00:00,CDAR,13.0,9.6,40.0
2021-06-12 05:00:00,Carvajal - Sevillana,32.0,32.0,92.72
2021-06-12 05:00:00,Ciudad BolГ­var,14.0,11.2,46.67
2021-06-12 05:00:00,Colina,3.0,4.4,18.33
2021-06-12 05:00:00,Fontibon,8.0,8.5,35.42
2021-06-12 05:00:00,Guaymaral,16.0,13.8,53.74
2021-06-12 05:00:00,JazmГ­n,13.0,12.5,50.96
2021-06-12 05:00:00,Kennedy,6.0,6.6,27.5
2021-06-12 05:00:00,Las Ferias,7.0,12.2,50.31
2021-06-12 05:00:00,MinAmbiente,18.0,16.5,59.52
2021-06-12 05:00:00,MГіvil 7ma,10.0,7.8,32.5
2021-06-12 05:00:00,Puente Aranda,7.0,5.2,21.67
2021-06-12 05:00:00,San Cristobal,7.0,7.2,30.0
2021-06-12 05:00:00,Suba,12.0,14.2,54.6
2021-06-12 05:00:00,Tunal,7.0,8.1,33.75
2021-06-12 05:00:00,Usaquen,18.0,13.3,52.67
2021-06-12 05:00:00,Usme,27.0,5.8,24.17
2021-06-12 06:00:00,Bolivia,12.0,13.0,52.03
2021-06-12 06:00:00,CDAR,12.0,9.6,40.0
2021-06-12 06:00:00,Carvajal - Sevillana,34.0,31.5,91.65
2021-06-12 06:00:00,Ciudad BolГ­var,22.0,11.2,46.67
2021-06-12 06:00:00,Colina,3.0,4.3,17.92
2021-06-12 06:00:00,Fontibon,7.0,8.4,35.0
2021-06-12 06:00:00,Guaymaral,21.0,13.9,53.95
2021-06-12 06:00:00,JazmГ­n,27.0,13.0,52.03
2021-06-12 06:00:00,Kennedy,6.0,6.5,27.08
2021-06-12 06:00:00,Las Ferias,18.0,12.2,50.31
2021-06-12 06:00:00,MinAmbiente,28.0,16.5,59.52
2021-06-12 06:00:00,MГіvil 7ma,11.0,7.7,32.08
2021-06-12 06:00:00,Puente Aranda,6.0,5.1,21.25
2021-06-12 06:00:00,San Cristobal,6.0,7.1,29.58
2021-06-12 06:00:00,Suba,16.0,14.4,55.03
2021-06-12 06:00:00,Tunal,11.0,8.3,34.58
2021-06-12 06:00:00,Usaquen,33.0,14.0,54.17
2021-06-12 06:00:00,Usme,30.0,6.9,28.75
2021-06-12 07:00:00,Bolivia,12.0,12.8,51.6
2021-06-12 07:00:00,CDAR,15.0,9.5,39.58
2021-06-12 07:00:00,Carvajal - Sevillana,71.0,33.3,95.5
2021-06-12 07:00:00,Ciudad BolГ­var,26.0,11.4,47.5
2021-06-12 07:00:00,Colina,3.0,4.3,17.92
2021-06-12 07:00:00,Fontibon,7.0,8.4,35.0
2021-06-12 07:00:00,Guaymaral,27.0,14.0,54.17
2021-06-12 07:00:00,JazmГ­n,27.0,13.6,53.31
2021-06-12 07:00:00,Kennedy,9.0,6.7,27.92
2021-06-12 07:00:00,Las Ferias,13.0,12.0,50.0
2021-06-12 07:00:00,MinAmbiente,30.0,16.4,59.31
2021-06-12 07:00:00,MГіvil 7ma,32.0,8.4,35.0
2021-06-12 07:00:00,Puente Aranda,6.0,5.1,21.25
2021-06-12 07:00:00,San Cristobal,5.0,7.1,29.58
2021-06-12 07:00:00,Suba,26.0,14.5,55.24
2021-06-12 07:00:00,Tunal,9.0,8.4,35.0
2021-06-12 07:00:00,Usaquen,31.0,14.4,55.03
2021-06-12 07:00:00,Usme,45.0,8.9,37.08
2021-06-12 08:00:00,Bolivia,15.0,12.7,51.38
2021-06-12 08:00:00,CDAR,23.0,9.8,40.83
2021-06-12 08:00:00,Carvajal - Sevillana,72.0,34.9,98.93
2021-06-12 08:00:00,Ciudad BolГ­var,25.0,11.8,49.17
2021-06-12 08:00:00,Colina,4.0,4.3,17.92
2021-06-12 08:00:00,Fontibon,8.0,8.0,33.33
2021-06-12 08:00:00,Guaymaral,28.0,14.2,54.6
2021-06-12 08:00:00,JazmГ­n,28.0,14.0,54.17
2021-06-12 08:00:00,Kennedy,11.0,6.8,28.33
2021-06-12 08:00:00,Las Ferias,40.0,12.7,51.38
2021-06-12 08:00:00,MinAmbiente,44.0,17.2,61.02
2021-06-12 08:00:00,MГіvil 7ma,16.0,8.4,35.0
2021-06-12 08:00:00,Puente Aranda,25.0,5.8,24.17
2021-06-12 08:00:00,San Cristobal,19.0,7.6,31.67
2021-06-12 08:00:00,Suba,32.0,14.9,56.1
2021-06-12 08:00:00,Tunal,25.0,8.5,35.42
2021-06-12 08:00:00,Usaquen,14.0,14.3,54.81
2021-06-12 08:00:00,Usme,39.0,10.5,43.75
2021-06-12 09:00:00,Bolivia,12.0,12.5,50.96
2021-06-12 09:00:00,CDAR,22.0,10.4,43.33
2021-06-12 09:00:00,Carvajal - Sevillana,28.0,34.9,98.93
2021-06-12 09:00:00,Ciudad BolГ­var,22.0,12.2,50.31
2021-06-12 09:00:00,Colina,5.0,4.4,18.33
2021-06-12 09:00:00,Fontibon,7.0,7.7,32.08
2021-06-12 09:00:00,Guaymaral,27.0,14.5,55.24
2021-06-12 09:00:00,JazmГ­n,15.0,13.3,52.67
2021-06-12 09:00:00,Kennedy,8.0,6.6,27.5
2021-06-12 09:00:00,Las Ferias,29.0,12.6,51.17
2021-06-12 09:00:00,MinAmbiente,41.0,17.9,62.52
2021-06-12 09:00:00,MГіvil 7ma,20.0,8.9,37.08
2021-06-12 09:00:00,Puente Aranda,31.0,6.6,27.5
2021-06-12 09:00:00,San Cristobal,35.0,8.6,35.83
2021-06-12 09:00:00,Suba,38.0,15.1,56.52
2021-06-12 09:00:00,Tunal,21.0,9.2,38.33
2021-06-12 09:00:00,Usaquen,13.0,13.8,53.74
2021-06-12 09:00:00,Usme,10.0,10.7,44.58
2021-06-12 10:00:00,Bolivia,14.0,12.4,50.74
2021-06-12 10:00:00,CDAR,18.0,10.9,45.42
2021-06-12 10:00:00,Carvajal - Sevillana,28.0,35.0,99.14
2021-06-12 10:00:00,Ciudad BolГ­var,16.0,12.2,50.31
2021-06-12 10:00:00,Colina,7.0,4.4,18.33
2021-06-12 10:00:00,Fontibon,5.0,7.5,31.25
2021-06-12 10:00:00,Guaymaral,19.0,14.8,55.88
2021-06-12 10:00:00,JazmГ­n,5.0,13.0,52.03
2021-06-12 10:00:00,Kennedy,6.0,6.5,27.08
2021-06-12 10:00:00,Las Ferias,30.0,12.8,51.6
2021-06-12 10:00:00,MinAmbiente,11.0,17.7,62.09
2021-06-12 10:00:00,MГіvil 7ma,19.0,9.4,39.17
2021-06-12 10:00:00,Puente Aranda,41.0,8.4,35.0
2021-06-12 10:00:00,San Cristobal,30.0,9.4,39.17
2021-06-12 10:00:00,Suba,27.0,15.2,56.74
2021-06-12 10:00:00,Tunal,16.0,9.0,37.5
2021-06-12 10:00:00,Usaquen,8.0,13.5,53.1
2021-06-12 10:00:00,Usme,7.0,11.0,45.83
2021-06-12 11:00:00,Bolivia,12.0,12.4,50.74
2021-06-12 11:00:00,CDAR,6.0,11.0,45.83
2021-06-12 11:00:00,Carvajal - Sevillana,31.0,35.3,99.79
2021-06-12 11:00:00,Ciudad BolГ­var,12.0,12.2,50.31
2021-06-12 11:00:00,Colina,13.0,4.7,19.58
2021-06-12 11:00:00,Fontibon,5.0,7.4,30.83
2021-06-12 11:00:00,Guaymaral,22.0,15.2,56.74
2021-06-12 11:00:00,JazmГ­n,10.0,13.1,52.24
2021-06-12 11:00:00,Kennedy,5.0,6.5,27.08
2021-06-12 11:00:00,Las Ferias,25.0,13.1,52.24
2021-06-12 11:00:00,MinAmbiente,27.0,18.0,62.74
2021-06-12 11:00:00,Puente Aranda,15.0,8.7,36.25
2021-06-12 11:00:00,San Cristobal,16.0,9.9,41.25
2021-06-12 11:00:00,Suba,29.0,15.5,57.38
2021-06-12 11:00:00,Tunal,16.0,9.2,38.33
2021-06-12 11:00:00,Usaquen,10.0,13.8,53.74
2021-06-12 11:00:00,Usme,3.0,10.6,44.17
2021-06-12 12:00:00,Bolivia,9.0,12.4,50.74
2021-06-12 12:00:00,CDAR,5.0,11.0,45.83
2021-06-12 12:00:00,Carvajal - Sevillana,28.0,35.1,99.36
2021-06-12 12:00:00,Ciudad BolГ­var,9.0,12.2,50.31
2021-06-12 12:00:00,Colina,10.0,5.0,20.83
2021-06-12 12:00:00,Fontibon,5.0,7.4,30.83
2021-06-12 12:00:00,Guaymaral,12.0,15.4,57.17
2021-06-12 12:00:00,JazmГ­n,6.0,13.3,52.67
2021-06-12 12:00:00,Kennedy,4.0,6.4,26.67
2021-06-12 12:00:00,Las Ferias,19.0,13.4,52.88
2021-06-12 12:00:00,MinAmbiente,7.0,18.2,63.16
2021-06-12 12:00:00,Puente Aranda,9.0,8.7,36.25
2021-06-12 12:00:00,San Cristobal,9.0,10.1,42.08
2021-06-12 12:00:00,Suba,27.0,15.9,58.24
2021-06-12 12:00:00,Usaquen,6.0,14.0,54.17
2021-06-12 13:00:00,Bolivia,7.0,12.4,50.74
2021-06-12 13:00:00,CDAR,1.0,11.0,45.83
2021-06-12 13:00:00,Carvajal - Sevillana,32.0,35.5,100.1
2021-06-12 13:00:00,Ciudad BolГ­var,7.0,12.3,50.53
2021-06-12 13:00:00,Fontibon,17.0,7.4,30.83
2021-06-12 13:00:00,Guaymaral,9.0,13.4,52.88
2021-06-12 13:00:00,JazmГ­n,13.0,13.5,53.1
2021-06-12 13:00:00,Kennedy,7.0,5.0,20.83
2021-06-12 13:00:00,Las Ferias,6.0,18.1,62.95
2021-06-12 13:00:00,MinAmbiente,7.0,10.0,41.67
2021-06-12 13:00:00,MГіvil 7ma,8.0,9.0,37.5
2021-06-12 13:00:00,Puente Aranda,7.0,10.2,42.5
2021-06-12 13:00:00,San Cristobal,23.0,16.1,58.67
2021-06-12 13:00:00,Suba,3.0,9.0,37.5
2021-06-12 13:00:00,Tunal,6.0,14.0,54.17
2021-06-12 13:00:00,Usme,5.0,6.3,26.25
2021-06-12 14:00:00,Bolivia,5.0,12.3,50.53
2021-06-12 14:00:00,CDAR,1.0,10.8,45.0
2021-06-12 14:00:00,Carvajal - Sevillana,35.0,35.9,101.1
2021-06-12 14:00:00,Ciudad BolГ­var,5.0,12.3,50.53
2021-06-12 14:00:00,Colina,5.0,5.0,20.83
2021-06-12 14:00:00,Fontibon,13.0,7.4,30.83
2021-06-12 14:00:00,Guaymaral,18.0,16.2,58.88
2021-06-12 14:00:00,JazmГ­n,12.0,13.8,53.74
2021-06-12 14:00:00,Kennedy,19.0,6.5,27.08
2021-06-12 14:00:00,Las Ferias,10.0,13.6,53.31
2021-06-12 14:00:00,MinAmbiente,5.0,18.0,62.74
2021-06-12 14:00:00,MГіvil 7ma,7.0,10.2,42.5
2021-06-12 14:00:00,Puente Aranda,5.0,9.1,37.92
2021-06-12 14:00:00,San Cristobal,10.0,10.3,42.92
2021-06-12 14:00:00,Suba,16.0,16.3,59.09
2021-06-12 14:00:00,Tunal,15.0,9.5,39.58
2021-06-12 14:00:00,Usaquen,6.0,13.9,53.95
2021-06-12 15:00:00,Bolivia,8.0,11.8,49.17
2021-06-12 15:00:00,CDAR,1.0,10.6,44.17
2021-06-12 15:00:00,Carvajal - Sevillana,39.0,36.6,102.86
2021-06-12 15:00:00,Ciudad BolГ­var,5.0,12.3,50.53
2021-06-12 15:00:00,Fontibon,10.0,7.5,31.25
2021-06-12 15:00:00,Guaymaral,9.0,16.0,58.45
2021-06-12 15:00:00,JazmГ­n,6.0,13.4,52.88
2021-06-12 15:00:00,Kennedy,4.0,4.9,20.42
2021-06-12 15:00:00,Las Ferias,10.0,13.4,52.88
2021-06-12 15:00:00,MinAmbiente,15.0,17.8,62.31
2021-06-12 15:00:00,MГіvil 7ma,1.0,8.8,36.67
2021-06-12 15:00:00,Puente Aranda,16.0,10.5,43.75
2021-06-12 15:00:00,San Cristobal,12.0,16.1,58.67
2021-06-12 15:00:00,Suba,8.0,9.5,39.58
2021-06-12 15:00:00,Tunal,19.0,14.3,54.81
2021-06-12 15:00:00,Usaquen,1.0,10.5,43.75
2021-06-12 15:00:00,Usme,12.0,6.8,28.33
2021-06-12 16:00:00,Bolivia,22.0,12.1,50.1
2021-06-12 16:00:00,CDAR,11.0,10.8,45.0
2021-06-12 16:00:00,Carvajal - Sevillana,30.0,37.3,104.61
2021-06-12 16:00:00,Ciudad BolГ­var,4.0,12.3,50.53
2021-06-12 16:00:00,Fontibon,8.0,7.5,31.25
2021-06-12 16:00:00,Guaymaral,25.0,16.7,59.95
2021-06-12 16:00:00,JazmГ­n,2.0,13.0,52.03
2021-06-12 16:00:00,Kennedy,4.0,4.8,20.0
2021-06-12 16:00:00,Las Ferias,19.0,13.8,53.74
2021-06-12 16:00:00,MinAmbiente,22.0,18.4,63.59
2021-06-12 16:00:00,MГіvil 7ma,2.0,8.5,35.42
2021-06-12 16:00:00,Puente Aranda,14.0,10.8,45.0
2021-06-12 16:00:00,San Cristobal,17.0,16.1,58.67
2021-06-12 16:00:00,Suba,22.0,10.2,42.5
2021-06-12 16:00:00,Tunal,31.0,15.3,56.95
2021-06-12 16:00:00,Usaquen,7.0,10.7,44.58
2021-06-12 16:00:00,Usme,9.0,6.9,28.75
2021-06-12 17:00:00,Bolivia,26.0,12.7,51.38
2021-06-12 17:00:00,CDAR,26.0,11.8,49.17
2021-06-12 17:00:00,Carvajal - Sevillana,46.0,38.2,106.87
2021-06-12 17:00:00,Ciudad BolГ­var,13.0,12.8,51.6
2021-06-12 17:00:00,Colina,3.0,4.8,20.0
2021-06-12 17:00:00,Fontibon,18.0,8.0,33.33
2021-06-12 17:00:00,Guaymaral,27.0,17.6,61.88
2021-06-12 17:00:00,JazmГ­n,21.0,13.5,53.1
2021-06-12 17:00:00,Kennedy,18.0,7.7,32.08
2021-06-12 17:00:00,Las Ferias,23.0,14.1,54.38
2021-06-12 17:00:00,MinAmbiente,19.0,18.4,63.59
2021-06-12 17:00:00,MГіvil 7ma,28.0,11.8,49.17
2021-06-12 17:00:00,Puente Aranda,33.0,9.8,40.83
2021-06-12 17:00:00,San Cristobal,18.0,11.4,47.5
2021-06-12 17:00:00,Suba,12.0,16.1,58.67
2021-06-12 17:00:00,Tunal,32.0,11.4,47.5
2021-06-12 17:00:00,Usaquen,29.0,16.1,58.67
2021-06-12 17:00:00,Usme,16.0,11.3,47.08
2021-06-12 18:00:00,Bolivia,29.0,13.6,53.31
2021-06-12 18:00:00,CDAR,21.0,12.5,50.96
2021-06-12 18:00:00,Carvajal - Sevillana,38.0,38.9,108.63
2021-06-12 18:00:00,Ciudad BolГ­var,32.0,13.4,52.88
2021-06-12 18:00:00,Colina,3.0,4.7,19.58
2021-06-12 18:00:00,Fontibon,13.0,8.4,35.0
2021-06-12 18:00:00,Guaymaral,22.0,18.3,63.38
2021-06-12 18:00:00,JazmГ­n,26.0,14.5,55.24
2021-06-12 18:00:00,Kennedy,5.0,7.5,31.25
2021-06-12 18:00:00,Las Ferias,17.0,14.3,54.81
2021-06-12 18:00:00,MinAmbiente,25.0,19.1,65.09
2021-06-12 18:00:00,MГіvil 7ma,31.0,13.1,52.24
2021-06-12 18:00:00,Puente Aranda,26.0,10.8,45.0
2021-06-12 18:00:00,San Cristobal,30.0,12.4,50.74
2021-06-12 18:00:00,Suba,24.0,16.7,59.95
2021-06-12 18:00:00,Tunal,12.0,11.7,48.75
2021-06-12 18:00:00,Usaquen,34.0,17.3,61.24
2021-06-12 18:00:00,Usme,18.0,12.0,50.0
2021-06-12 19:00:00,Bolivia,30.0,14.6,55.45
2021-06-12 19:00:00,CDAR,25.0,13.3,52.67
2021-06-12 19:00:00,Carvajal - Sevillana,51.0,39.1,109.13
2021-06-12 19:00:00,Ciudad BolГ­var,33.0,14.3,54.81
2021-06-12 19:00:00,Colina,2.0,4.7,19.58
2021-06-12 19:00:00,Fontibon,18.0,9.0,37.5
2021-06-12 19:00:00,Guaymaral,20.0,19.0,64.88
2021-06-12 19:00:00,JazmГ­n,18.0,15.2,56.74
2021-06-12 19:00:00,Kennedy,3.0,7.3,30.42
2021-06-12 19:00:00,Las Ferias,23.0,14.9,56.1
2021-06-12 19:00:00,MinAmbiente,24.0,19.3,65.52
2021-06-12 19:00:00,MГіvil 7ma,32.0,14.5,55.24
2021-06-12 19:00:00,Puente Aranda,12.0,11.3,47.08
2021-06-12 19:00:00,San Cristobal,27.0,13.4,52.88
2021-06-12 19:00:00,Suba,18.0,17.1,60.81
2021-06-12 19:00:00,Tunal,10.0,11.7,48.75
2021-06-12 19:00:00,Usaquen,27.0,17.8,62.31
2021-06-12 19:00:00,Usme,19.0,12.7,51.38
2021-06-12 20:00:00,Bolivia,34.0,15.8,58.02
2021-06-12 20:00:00,CDAR,24.0,13.7,53.53
2021-06-12 20:00:00,Carvajal - Sevillana,55.0,39.4,109.88
2021-06-12 20:00:00,Ciudad BolГ­var,24.0,15.0,56.31
2021-06-12 20:00:00,Colina,2.0,4.6,19.17
2021-06-12 20:00:00,Fontibon,20.0,9.7,40.42
2021-06-12 20:00:00,Guaymaral,22.0,19.2,65.31
2021-06-12 20:00:00,JazmГ­n,10.0,14.8,55.88
2021-06-12 20:00:00,Las Ferias,16.0,15.3,56.95
2021-06-12 20:00:00,MinAmbiente,24.0,19.8,66.59
2021-06-12 20:00:00,MГіvil 7ma,34.0,16.0,58.45
2021-06-12 20:00:00,Puente Aranda,8.0,11.6,48.33
2021-06-12 20:00:00,San Cristobal,14.0,13.9,53.95
2021-06-12 20:00:00,Suba,23.0,17.8,62.31
2021-06-12 20:00:00,Tunal,6.0,11.8,49.17
2021-06-12 20:00:00,Usaquen,26.0,18.2,63.16
2021-06-12 20:00:00,Usme,8.0,12.8,51.6
2021-06-12 21:00:00,Bolivia,41.0,17.2,61.02
2021-06-12 21:00:00,CDAR,23.0,13.9,53.95
2021-06-12 21:00:00,Carvajal - Sevillana,60.0,40.4,112.39
2021-06-12 21:00:00,Ciudad BolГ­var,36.0,16.2,58.88
2021-06-12 21:00:00,Colina,2.0,4.5,18.75
2021-06-12 21:00:00,Fontibon,14.0,10.2,42.5
2021-06-12 21:00:00,Guaymaral,24.0,19.5,65.95
2021-06-12 21:00:00,JazmГ­n,14.0,14.7,55.67
2021-06-12 21:00:00,Kennedy,1.0,7.4,30.83
2021-06-12 21:00:00,Las Ferias,12.0,15.7,57.81
2021-06-12 21:00:00,MinAmbiente,21.0,20.0,67.02
2021-06-12 21:00:00,MГіvil 7ma,36.0,17.2,61.02
2021-06-12 21:00:00,Puente Aranda,7.0,11.7,48.75
2021-06-12 21:00:00,San Cristobal,7.0,13.9,53.95
2021-06-12 21:00:00,Suba,17.0,18.3,63.38
2021-06-12 21:00:00,Tunal,7.0,12.0,50.0
2021-06-12 21:00:00,Usaquen,31.0,18.6,64.02
2021-06-12 21:00:00,Usme,10.0,13.0,52.03
2021-06-12 22:00:00,Bolivia,29.0,18.2,63.16
2021-06-12 22:00:00,CDAR,14.0,14.1,54.38
2021-06-12 22:00:00,Carvajal - Sevillana,50.0,40.7,113.14
2021-06-12 22:00:00,Ciudad BolГ­var,28.0,17.0,60.59
2021-06-12 22:00:00,Colina,3.0,4.5,18.75
2021-06-12 22:00:00,Fontibon,10.0,10.5,43.75
2021-06-12 22:00:00,Guaymaral,35.0,20.5,68.09
2021-06-12 22:00:00,JazmГ­n,9.0,14.8,55.88
2021-06-12 22:00:00,Kennedy,5.0,7.3,30.42
2021-06-12 22:00:00,Las Ferias,12.0,16.0,58.45
2021-06-12 22:00:00,MinAmbiente,21.0,20.5,68.09
2021-06-12 22:00:00,MГіvil 7ma,17.0,17.7,62.09
2021-06-12 22:00:00,Puente Aranda,5.0,11.7,48.75
2021-06-12 22:00:00,San Cristobal,17.0,14.0,54.17
2021-06-12 22:00:00,Suba,12.0,18.6,64.02
2021-06-12 22:00:00,Tunal,6.0,12.0,50.0
2021-06-12 22:00:00,Usaquen,24.0,18.8,64.45
2021-06-12 22:00:00,Usme,10.0,13.4,52.88
2021-06-12 23:00:00,Bolivia,30.0,18.9,64.66
2021-06-12 23:00:00,CDAR,10.0,14.0,54.17
2021-06-12 23:00:00,Carvajal - Sevillana,51.0,41.5,115.15
2021-06-12 23:00:00,Ciudad BolГ­var,21.0,17.2,61.02
2021-06-12 23:00:00,Colina,5.0,4.6,19.17
2021-06-12 23:00:00,Fontibon,7.0,10.5,43.75
2021-06-12 23:00:00,Guaymaral,20.0,20.7,68.52
2021-06-12 23:00:00,JazmГ­n,17.0,14.8,55.88
2021-06-12 23:00:00,Kennedy,9.0,7.5,31.25
2021-06-12 23:00:00,Las Ferias,10.0,16.3,59.09
2021-06-12 23:00:00,MinAmbiente,24.0,20.7,68.52
2021-06-12 23:00:00,MГіvil 7ma,14.0,18.1,62.95
2021-06-12 23:00:00,Puente Aranda,6.0,11.8,49.17
