FECHA_HORA,PK_ESTACION,pm25_concentracion,pm25_media_movil,iboca,PK_CONTAMINACION
2021-07-21 22:00:00,4,29.18,28.65,87.07,3152
2021-07-21 23:00:00,4,54.99,51.27,106.9,1949
2021-07-22 00:00:00,15,50.13,45.32,71.38,5058
2021-07-22 03:00:00,0,20.14,16.64,85.93,3536
2021-07-22 04:00:00,16,38.42,32.6,118.11,4426
2021-07-22 05:00:00,0,24.57,26.31,72.41,4742
2021-07-22 06:00:00,0,36.36,38.44,69.77,3167
2021-07-22 07:00:00,0,45.34,48.82,52.19,2035
2021-07-22 07:00:00,18,25.29,22.58,61.89,1750
2021-07-22 10:00:00,15,5.23,5.0,61.27,2322
2021-07-22 11:00:00,1,55.8,53.14,102.71,3530
2021-07-22 11:00:00,16,15.86,15.7,77.15,4208
2021-07-22 11:00:00,18,56.2,57.69,85.06,4000
2021-07-22 13:00:00,18,56.87,52.76,108.19,1972
2021-07-22 14:00:00,18,38.65,39.66,87.96,3092
2021-07-22 15:00:00,3,17.72,17.2,55.44,2677
2021-07-22 17:00:00,0,42.76,45.73,66.89,4673
2021-07-22 19:00:00,14,29.9,29.86,71.59,5393
2021-07-22 23:00:00,0,30.47,35.8,109.1,4839
2021-07-22 23:00:00,17,7.56,5.0,102.11,3214
2021-07-23 00:00:00,3,16.71,15.7,58.13,3749
2021-07-23 01:00:00,14,19.83,21.53,73.62,2414
2021-07-23 01:00:00,18,20.98,17.64,116.47,3801
2021-07-23 02:00:00,0,7.87,5.45,100.7,1660
2021-07-23 03:00:00,0,20.39,23.43,70.47,1737
2021-07-23 03:00:00,17,31.87,35.59,100.07,3794
2021-07-23 03:00:00,18,16.24,19.75,107.5,1721
2021-07-23 04:00:00,3,10.52,9.86,100.27,4642
2021-07-23 05:00:00,0,37.75,40.87,67.88,2733
2021-07-23 06:00:00,0,54.35,49.05,53.34,2848
2021-07-23 08:00:00,18,59.21,60.0,106.96,5434
2021-07-23 09:00:00,4,32.81,35.64,106.44,4494
2021-07-23 10:00:00,1,46.5,52.52,97.57,2078
2021-07-23 10:00:00,4,8.77,10.74,93.12,2504
2021-07-23 10:00:00,15,52.39,57.75,119.03,4513
2021-07-23 10:00:00,18,5.53,9.17,53.09,4317
2021-07-23 14:00:00,3,31.81,25.14,76.38,4405
2021-07-23 16:00:00,0,28.56,27.64,89.72,1474
2021-07-23 16:00:00,17,55.95,56.02,101.35,3231
2021-07-23 17:00:00,3,10.38,11.7,74.04,3295
2021-07-23 18:00:00,3,22.54,22.96,52.49,4890
2021-07-23 19:00:00,0,15.13,16.87,109.87,3487
2021-07-23 20:00:00,9,34.19,32.98,110.9,3077
2021-07-23 21:00:00,4,59.05,60.0,68.79,4276
2021-07-23 23:00:00,0,24.19,24.25,60.11,2158
2021-07-23 23:00:00,16,37.28,40.82,117.57,5318
2021-07-24 00:00:00,0,16.54,19.5,86.37,4148
2021-07-24 00:00:00,10,48.13,46.91,97.28,4982
2021-07-24 03:00:00,15,16.51,11.32,61.41,2380
2021-07-24 04:00:00,5,50.32,50.74,115.94,3264
2021-07-24 04:00:00,10,43.19,48.5,50.28,2239
2021-07-24 04:00:00,14,20.45,20.1,82.07,3115
2021-07-24 06:00:00,4,31.69,38.08,100.28,3758
2021-07-24 07:00:00,1,14.9,13.39,110.64,2621
2021-07-24 07:00:00,5,55.5,58.83,75.52,2154
2021-07-24 11:00:00,0,35.28,39.44,112.89,5076
2021-07-24 12:00:00,14,5.33,5.0,55.95,1725
2021-07-24 15:00:00,0,5.62,5.0,61.9,2987
2021-07-24 16:00:00,9,40.5,42.93,50.67,4705
2021-07-24 16:00:00,16,37.17,43.14,53.01,4681
2021-07-24 18:00:00,0,44.1,41.24,65.45,1622
2021-07-24 20:00:00,15,26.57,26.02,61.37,1347
2021-07-24 22:00:00,4,16.32,15.91,72.65,2310
2021-07-24 22:00:00,16,46.92,42.73,51.47,5341
2021-07-24 23:00:00,4,40.33,41.3,55.49,3973
2021-07-25 00:00:00,5,39.95,42.54,67.39,3441
2021-07-25 01:00:00,3,16.22,13.99,104.72,4360
2021-07-25 01:00:00,14,22.46,22.63,76.64,5388
2021-07-25 02:00:00,15,35.77,40.4,58.61,3140
2021-07-25 03:00:00,1,37.39,36.35,91.19,4336
2021-07-25 06:00:00,3,12.95,9.56,91.28,4320
2021-07-25 06:00:00,9,6.18,5.0,113.31,3516
2021-07-25 06:00:00,13,24.67,22.56,55.77,4652
2021-07-25 07:00:00,0,40.03,40.62,116.0,4595
2021-07-25 09:00:00,9,19.17,19.36,89.6,4993
2021-07-25 12:00:00,18,24.09,25.68,104.7,2608
2021-07-25 14:00:00,3,22.71,21.59,66.35,1442
2021-07-25 14:00:00,16,13.31,12.56,111.39,1434
2021-07-25 14:00:00,18,25.49,26.76,95.66,3333
2021-07-25 15:00:00,3,41.45,44.2,58.04,2214
2021-07-25 17:00:00,0,52.92,54.85,88.68,2183
2021-07-25 17:00:00,1,7.38,5.0,76.76,4809
2021-07-25 18:00:00,4,54.09,50.41,112.75,3634
2021-07-25 21:00:00,13,34.37,32.6,89.05,1890
2021-07-25 22:00:00,0,6.62,5.0,101.16,3371
2021-07-25 22:00:00,15,46.38,46.03,66.44,4163
2021-07-25 23:00:00,4,8.35,8.29,73.39,3753
2021-07-26 00:00:00,1,7.66,5.0,54.97,3679
2021-07-26 01:00:00,3,38.98,42.39,77.17,2346
2021-07-26 01:00:00,14,5.89,6.59,85.06,1412
2021-07-26 02:00:00,1,56.67,57.73,94.44,5141
2021-07-26 02:00:00,3,59.52,58.66,80.83,2466
2021-07-26 02:00:00,18,41.96,40.43,105.22,5435
2021-07-26 05:00:00,15,50.32,47.84,94.33,5314
2021-07-26 06:00:00,5,35.84,29.87,77.88,3623
2021-07-26 08:00:00,0,34.98,36.38,54.27,1391
2021-07-26 09:00:00,1,41.5,43.35,97.07,4987
2021-07-26 10:00:00,0,50.07,46.97,97.12,4957
2021-07-26 10:00:00,18,51.52,48.01,112.15,2532
2021-07-26 14:00:00,14,21.53,27.93,63.94,1605
2021-07-26 15:00:00,0,7.17,9.14,73.44,2476
2021-07-26 19:00:00,15,37.02,35.8,70.84,3885
2021-07-26 21:00:00,13,22.77,19.86,73.05,4757
2021-07-26 22:00:00,18,8.34,8.98,64.94,2223
2021-07-26 23:00:00,3,30.85,34.26,66.49,4062
2021-07-27 00:00:00,1,44.56,46.88,99.31,4570
2021-07-27 00:00:00,3,6.17,8.86,109.16,5221
2021-07-27 03:00:00,16,52.24,60.0,61.86,2612
2021-07-27 05:00:00,5,29.93,32.51,97.8,2292
2021-07-27 06:00:00,0,50.26,44.63,61.93,4718
2021-07-27 06:00:00,18,17.55,19.49,83.0,1365
2021-07-27 07:00:00,4,46.42,50.07,60.28,4785
2021-07-27 12:00:00,10,26.1,31.3,101.19,3102
2021-07-27 13:00:00,3,37.89,35.88,78.71,2461
2021-07-27 15:00:00,16,29.75,29.24,75.25,4366
2021-07-27 16:00:00,0,54.8,60.0,94.8,4265
2021-07-27 16:00:00,3,50.21,55.0,113.64,3343
2021-07-27 17:00:00,0,45.18,39.77,98.79,3796
2021-07-27 20:00:00,18,18.38,17.34,118.87,2540
2021-07-27 22:00:00,0,10.96,14.27,93.14,2703
2021-07-28 01:00:00,3,25.73,27.07,52.12,3340
2021-07-28 05:00:00,18,32.16,28.94,95.09,2493
2021-07-28 06:00:00,0,17.3,15.85,72.46,3260
2021-07-28 06:00:00,4,5.81,8.02,52.36,5153
2021-07-28 08:00:00,0,59.23,60.0,105.89,5310
2021-07-28 09:00:00,15,33.4,32.53,102.75,4434
2021-07-28 10:00:00,15,23.59,25.49,76.24,4991
2021-07-28 11:00:00,15,56.78,52.66,50.38,2156
2021-07-28 11:00:00,18,10.83,12.53,66.25,1999
2021-07-28 12:00:00,14,41.47,42.32,66.29,2053
2021-07-28 19:00:00,0,14.01,17.76,62.84,5372
2021-07-28 19:00:00,15,7.4,9.26,100.28,2045
2021-07-28 22:00:00,4,31.07,29.82,77.77,2165
2021-07-29 01:00:00,14,22.99,20.56,67.84,1683
2021-07-29 02:00:00,14,20.99,24.33,70.47,4884
2021-07-29 03:00:00,0,17.75,19.3,80.3,3112
2021-07-29 07:00:00,0,28.63,28.46,62.99,3451
2021-07-29 07:00:00,14,37.32,38.0,106.91,1993
2021-07-29 09:00:00,0,51.59,53.75,87.39,3744
2021-07-29 10:00:00,0,41.54,45.75,58.97,2811
2021-07-29 13:00:00,1,54.04,60.0,80.26,3280
2021-07-29 14:00:00,0,42.86,44.75,82.55,1720
2021-07-29 15:00:00,13,32.41,35.89,103.58,4719
2021-07-29 16:00:00,0,38.36,41.27,97.69,4369
2021-07-29 16:00:00,18,51.97,51.37,55.1,3575
2021-07-29 19:00:00,0,19.94,19.4,104.83,3544
2021-07-29 21:00:00,3,36.32,41.27,60.9,2458
2021-07-29 21:00:00,4,38.61,37.81,89.01,1361
2021-07-29 22:00:00,18,51.27,49.51,56.73,3583
2021-07-30 01:00:00,1,48.94,45.26,103.67,4463
2021-07-30 02:00:00,0,34.63,30.81,92.09,3699
2021-07-30 04:00:00,3,32.43,26.0,62.98,3943
2021-07-30 04:00:00,14,42.27,39.82,115.72,2982
2021-07-30 05:00:00,0,12.07,12.5,74.31,1512
2021-07-30 05:00:00,10,6.96,5.0,58.98,4415
2021-07-30 07:00:00,3,22.33,25.88,64.55,4067
2021-07-30 07:00:00,4,6.31,5.0,63.0,4804
2021-07-30 08:00:00,3,32.2,34.17,106.28,4640
2021-07-30 08:00:00,17,53.28,53.15,102.31,4911
2021-07-30 10:00:00,15,22.38,17.79,94.67,4478
2021-07-30 12:00:00,5,21.98,19.98,74.27,2307
2021-07-30 12:00:00,18,53.74,56.36,115.57,4555
2021-07-30 14:00:00,9,31.23,30.13,102.48,2884
2021-07-30 15:00:00,0,34.24,31.3,76.88,1356
2021-07-30 18:00:00,15,40.81,41.73,73.66,4904
2021-07-30 19:00:00,0,14.44,20.77,117.8,2576
2021-07-30 19:00:00,16,18.4,19.68,75.57,1405
2021-07-30 20:00:00,3,24.34,25.36,109.75,2267
2021-07-30 23:00:00,14,57.12,56.65,101.82,2114
2021-07-30 23:00:00,18,20.04,14.78,94.66,2762
2021-07-31 01:00:00,4,31.34,28.45,57.38,4784
2021-07-31 02:00:00,1,37.84,42.34,101.75,4576
2021-07-31 04:00:00,0,33.7,28.13,68.58,5165
2021-07-31 06:00:00,3,18.82,25.23,112.28,3521
2021-07-31 06:00:00,18,8.58,11.73,71.13,2351
2021-07-31 08:00:00,5,25.81,23.73,90.31,1869
2021-07-31 08:00:00,18,22.64,26.06,64.62,5454
2021-07-31 10:00:00,18,37.76,34.08,102.28,3254
2021-07-31 11:00:00,3,15.57,13.65,100.32,2813
2021-07-31 12:00:00,15,33.56,35.57,103.27,2059
2021-07-31 15:00:00,4,5.83,5.0,89.83,2032
2021-07-31 18:00:00,1,17.78,19.25,107.76,2490
2021-07-31 19:00:00,15,58.2,53.82,70.17,1994
2021-07-31 22:00:00,16,15.71,16.38,50.71,3016
2021-07-31 23:00:00,13,26.15,25.92,107.49,4953
2021-08-01 00:00:00,5,9.0,13.7,53.53,243
2021-08-01 01:00:00,3,56.0,25.8,79.44,380
2021-08-01 02:00:00,14,6.0,9.8,40.83,1252
2021-08-01 03:00:00,14,10.0,9.0,37.5,606
2021-08-01 05:00:00,1,14.0,8.2,34.17,244
2021-08-01 05:00:00,18,13.12,16.22,69.89,1861
2021-08-01 06:00:00,5,24.0,12.7,51.38,1222
2021-08-01 08:00:00,3,44.0,30.5,89.51,106
2021-08-01 13:00:00,4,15.0,9.2,38.33,919
2021-08-01 14:00:00,4,11.0,9.3,38.75,115
2021-08-01 18:00:00,0,39.8,42.86,112.43,3327
2021-08-01 19:00:00,3,30.0,35.8,100.85,754
2021-08-01 22:00:00,15,34.67,36.28,62.34,1575
2021-08-01 22:00:00,18,27.85,30.54,89.36,1833
2021-08-02 00:00:00,0,6.71,5.0,56.86,3660
2021-08-02 02:00:00,1,16.0,12.7,51.38,655
2021-08-02 02:00:00,15,2.0,8.7,36.25,261
2021-08-02 03:00:00,3,27.0,30.7,89.93,153
2021-08-02 05:00:00,1,11.0,13.3,52.67,730
2021-08-02 09:00:00,14,10.0,10.0,41.67,165
2021-08-02 09:00:00,18,39.87,39.02,71.33,4871
2021-08-02 10:00:00,0,8.24,8.93,83.91,2646
2021-08-02 10:00:00,1,14.0,12.2,50.31,436
2021-08-02 10:00:00,9,8.0,14.6,55.45,105
2021-08-02 13:00:00,4,10.0,5.4,22.5,634
2021-08-02 13:00:00,5,8.0,17.8,62.31,1271
2021-08-02 15:00:00,0,5.68,5.0,88.86,4520
2021-08-02 16:00:00,3,27.0,36.7,103.11,1237
2021-08-02 19:00:00,0,58.47,60.0,61.06,2589
2021-08-02 19:00:00,3,41.0,39.3,109.63,781
2021-08-02 20:00:00,18,29.71,23.72,65.1,2289
2021-08-02 21:00:00,15,2.0,7.6,31.67,1105
2021-08-02 22:00:00,1,10.0,17.4,61.45,438
2021-08-02 22:00:00,4,7.0,6.6,27.5,1167
2021-08-02 23:00:00,0,42.15,43.82,77.37,2150
2021-08-02 23:00:00,3,35.0,37.2,104.36,78
2021-08-03 00:00:00,1,6.0,10.1,42.08,526
2021-08-03 01:00:00,4,6.0,8.6,35.83,1007
2021-08-03 02:00:00,15,4.0,7.3,30.42,1161
2021-08-03 03:00:00,18,48.57,48.19,113.55,3287
2021-08-03 05:00:00,0,32.18,31.63,103.14,3196
2021-08-03 07:00:00,15,4.0,6.1,25.42,403
2021-08-03 08:00:00,0,48.94,45.54,68.99,1586
2021-08-03 14:00:00,4,4.0,10.3,42.92,1117
2021-08-03 15:00:00,13,11.0,7.6,31.67,210
2021-08-03 16:00:00,4,3.0,10.1,42.08,81
2021-08-03 17:00:00,3,6.0,4.3,17.92,160
2021-08-03 20:00:00,0,57.15,57.42,102.93,1653
2021-08-03 20:00:00,3,6.0,3.9,16.25,1060
2021-08-03 21:00:00,4,15.0,9.1,37.92,389
2021-08-04 00:00:00,1,15.0,13.5,53.1,221
2021-08-04 00:00:00,5,5.0,6.8,28.33,1282
2021-08-04 01:00:00,0,36.47,36.52,88.07,1646
2021-08-04 02:00:00,1,22.0,15.1,56.52,293
2021-08-04 03:00:00,3,11.0,13.4,52.88,987
2021-08-04 04:00:00,0,54.46,57.19,79.51,2465
2021-08-04 08:00:00,3,15.0,13.8,53.74,601
2021-08-04 09:00:00,14,11.0,12.0,50.0,867
2021-08-04 10:00:00,0,55.15,59.81,52.29,3526
2021-08-04 15:00:00,0,25.04,24.85,71.15,2273
2021-08-04 18:00:00,1,19.0,22.2,71.73,109
2021-08-04 18:00:00,4,30.0,19.6,66.16,1124
2021-08-04 19:00:00,0,30.89,32.43,109.67,3663
2021-08-04 19:00:00,16,22.0,9.5,39.58,706
2021-08-04 21:00:00,4,13.0,19.1,65.09,1112
2021-08-05 00:00:00,18,22.39,21.48,110.3,2968
2021-08-05 01:00:00,0,50.58,55.09,94.22,4744
2021-08-05 04:00:00,3,12.0,22.8,73.02,780
2021-08-05 04:00:00,4,7.0,18.4,63.59,250
2021-08-05 10:00:00,18,40.75,44.67,69.37,5131
2021-08-05 11:00:00,18,34.02,32.02,62.51,2781
2021-08-05 12:00:00,0,22.7,18.47,97.11,4613
2021-08-05 13:00:00,1,10.0,10.5,43.75,322
2021-08-05 15:00:00,0,19.01,16.51,104.09,4727
2021-08-06 00:00:00,13,11.0,4.6,19.17,238
2021-08-06 00:00:00,18,49.72,57.81,108.91,3890
2021-08-06 01:00:00,4,3.0,4.5,18.75,278
2021-08-06 03:00:00,18,31.67,30.37,115.56,1578
2021-08-06 04:00:00,5,3.0,4.4,18.33,351
2021-08-06 11:00:00,1,4.0,5.4,22.5,1228
2021-08-06 12:00:00,1,4.0,5.4,22.5,483
2021-08-06 16:00:00,0,21.17,23.52,85.95,2143
2021-08-06 17:00:00,13,6.0,6.7,27.92,74
2021-08-06 21:00:00,1,10.0,9.7,40.42,289
2021-08-06 22:00:00,5,9.0,7.8,32.5,333
2021-08-07 02:00:00,4,4.0,5.8,24.17,126
2021-08-07 04:00:00,3,30.71,27.73,89.9,5043
2021-08-07 04:00:00,5,2.0,7.8,32.5,85
2021-08-07 07:00:00,0,6.76,5.0,59.48,1930
2021-08-07 11:00:00,1,8.0,5.2,21.67,207
2021-08-07 12:00:00,1,6.0,5.2,21.67,1199
2021-08-07 14:00:00,4,22.0,8.3,34.58,1120
2021-08-07 22:00:00,3,47.8,45.02,109.1,4514
2021-08-08 00:00:00,0,28.09,29.42,105.26,3284
2021-08-08 02:00:00,0,24.7,27.27,52.57,4412
2021-08-08 02:00:00,4,21.0,19.1,65.09,1223
2021-08-08 03:00:00,4,39.0,19.5,65.95,1121
2021-08-08 05:00:00,0,5.89,5.0,111.61,2988
2021-08-08 09:00:00,0,19.63,23.35,72.44,2423
2021-08-08 09:00:00,18,54.57,50.59,96.74,4506
2021-08-08 17:00:00,16,24.0,14.7,55.67,245
2021-08-08 19:00:00,0,59.62,57.05,50.38,4292
2021-08-08 21:00:00,1,14.0,20.3,67.66,1326
2021-08-08 22:00:00,15,52.6,55.01,98.2,1594
2021-08-08 23:00:00,3,10.0,28.3,84.79,750
2021-08-08 23:00:00,4,10.0,24.3,76.23,932
2021-08-09 00:00:00,14,5.0,8.2,34.17,945
2021-08-09 05:00:00,3,21.0,42.0,116.4,1063
2021-08-09 06:00:00,14,18.0,9.9,41.25,1151
2021-08-09 08:00:00,18,33.67,37.68,115.54,2790
2021-08-09 09:00:00,0,18.29,23.2,89.09,3585
2021-08-09 09:00:00,15,8.0,8.7,36.25,999
2021-08-09 10:00:00,4,8.0,12.6,51.17,582
2021-08-09 14:00:00,18,6.79,5.46,77.25,2958
2021-08-09 16:00:00,1,11.0,16.9,60.38,561
2021-08-09 19:00:00,3,45.0,39.6,110.38,1249
2021-08-09 22:00:00,3,61.0,40.3,112.14,320
2021-08-09 22:00:00,10,6.0,6.8,28.33,1241
2021-08-09 22:00:00,15,6.51,8.26,101.2,1929
2021-08-09 23:00:00,1,6.0,13.4,52.88,635
2021-08-10 00:00:00,0,52.58,51.21,88.83,4925
2021-08-10 03:00:00,14,8.0,10.6,44.17,609
2021-08-10 04:00:00,3,25.0,42.5,117.65,797
2021-08-10 14:00:00,4,21.0,12.5,50.96,287
2021-08-10 14:00:00,13,2.0,10.0,41.67,258
2021-08-10 15:00:00,0,15.54,13.18,88.26,5093
2021-08-10 15:00:00,18,13.0,10.6,44.17,805
2021-08-10 17:00:00,0,40.45,46.03,90.15,4162
2021-08-10 20:00:00,0,36.59,35.62,80.57,2359
2021-08-10 20:00:00,3,43.0,39.1,109.13,638
2021-08-10 22:00:00,5,16.0,9.5,39.58,12
2021-08-11 01:00:00,15,27.0,11.9,49.58,784
2021-08-11 02:00:00,1,15.0,14.2,54.6,265
2021-08-11 02:00:00,4,25.0,20.2,67.45,832
2021-08-11 02:00:00,14,20.0,14.2,54.6,538
2021-08-11 04:00:00,1,19.0,14.1,54.38,1040
2021-08-11 04:00:00,16,14.0,12.7,51.38,822
2021-08-11 07:00:00,18,22.0,18.1,62.95,1261
2021-08-11 10:00:00,4,36.0,20.6,68.3,356
2021-08-11 10:00:00,18,36.0,19.2,65.31,1251
2021-08-11 11:00:00,0,19.41,19.29,57.67,3745
2021-08-11 12:00:00,1,28.0,15.0,56.31,1258
2021-08-11 12:00:00,4,43.0,23.0,73.44,531
2021-08-11 13:00:00,0,53.01,52.98,62.29,1628
2021-08-11 13:00:00,1,20.0,15.4,57.17,396
2021-08-11 17:00:00,0,33.76,32.37,52.97,1863
2021-08-11 21:00:00,18,58.16,59.26,64.62,2139
2021-08-12 01:00:00,3,26.26,23.61,84.16,4942
2021-08-12 04:00:00,0,8.24,5.0,88.95,1867
2021-08-12 07:00:00,18,20.0,13.0,52.03,1230
2021-08-12 08:00:00,14,42.0,28.3,84.79,631
2021-08-12 09:00:00,3,25.72,21.72,60.88,1939
2021-08-12 13:00:00,16,24.0,23.6,74.73,286
2021-08-12 14:00:00,0,35.22,34.25,74.08,1928
2021-08-12 16:00:00,1,34.0,34.5,98.07,42
2021-08-12 18:00:00,3,44.27,43.44,70.0,4060
2021-08-12 19:00:00,13,23.0,19.6,66.16,1194
2021-08-12 19:00:00,16,18.0,26.8,81.58,710
2021-08-12 21:00:00,0,43.49,47.82,116.84,1544
2021-08-12 21:00:00,1,15.0,36.9,103.61,354
2021-08-12 23:00:00,1,13.0,34.6,98.29,565
2021-08-13 00:00:00,15,12.7,11.91,77.75,4740
2021-08-13 06:00:00,4,45.3,45.77,105.94,3422
2021-08-13 11:00:00,3,37.11,36.91,93.98,2447
2021-08-13 15:00:00,1,20.44,19.82,82.06,5147
2021-08-13 15:00:00,3,23.24,24.66,117.57,4881
2021-08-13 17:00:00,0,50.53,49.58,87.77,2477
2021-08-13 20:00:00,17,41.02,41.27,94.91,3728
2021-08-13 21:00:00,3,23.78,18.73,110.97,3809
2021-08-13 22:00:00,1,39.54,38.52,64.89,5025
2021-08-14 03:00:00,4,29.88,27.19,79.7,3505
2021-08-14 04:00:00,0,20.93,21.27,114.4,4156
2021-08-14 07:00:00,0,31.03,28.26,67.68,2913
2021-08-14 10:00:00,10,47.24,47.84,52.27,4814
2021-08-14 13:00:00,3,50.8,49.79,118.78,4627
2021-08-14 13:00:00,4,59.09,60.0,69.78,1472
2021-08-14 14:00:00,0,18.85,18.8,105.08,2067
2021-08-14 15:00:00,4,6.28,6.09,110.1,4304
2021-08-14 15:00:00,18,10.19,8.56,60.64,5062
2021-08-14 16:00:00,16,25.48,30.99,80.67,1662
2021-08-14 17:00:00,18,29.79,24.39,79.7,1475
2021-08-14 18:00:00,4,39.95,44.27,51.92,2622
2021-08-14 20:00:00,4,59.96,58.52,80.94,3461
2021-08-14 23:00:00,3,45.78,42.11,59.14,5166
2021-08-14 23:00:00,4,43.67,39.69,119.17,5183
2021-08-15 01:00:00,5,32.57,36.25,68.26,2071
2021-08-15 02:00:00,0,57.0,56.73,50.93,4849
2021-08-15 02:00:00,3,32.91,31.54,65.03,4819
2021-08-15 02:00:00,5,17.8,16.87,76.1,1708
2021-08-15 02:00:00,18,22.8,22.52,89.62,4375
2021-08-15 05:00:00,15,25.63,23.63,116.49,1797
2021-08-15 05:00:00,16,7.86,6.53,119.28,5072
2021-08-15 06:00:00,13,52.24,51.76,86.87,2345
2021-08-15 07:00:00,17,57.76,58.49,101.94,4615
2021-08-15 08:00:00,0,17.07,16.56,105.94,4602
2021-08-15 08:00:00,3,54.08,56.24,87.73,3084
2021-08-15 09:00:00,15,14.23,10.89,85.84,5157
2021-08-15 12:00:00,1,45.99,45.43,96.96,3891
2021-08-15 12:00:00,5,29.88,30.5,52.09,2277
2021-08-15 15:00:00,1,21.33,20.0,113.13,1757
2021-08-15 22:00:00,3,58.47,55.12,59.42,3541
2021-08-15 23:00:00,18,44.36,41.37,78.9,3286
2021-08-16 00:00:00,3,17.4,19.01,71.49,1645
2021-08-16 02:00:00,4,43.63,45.55,63.62,4223
2021-08-16 04:00:00,0,58.5,59.59,111.11,4741
2021-08-16 04:00:00,16,20.62,17.77,98.43,2639
2021-08-16 07:00:00,0,55.85,55.47,50.07,4427
2021-08-16 09:00:00,0,20.2,24.36,119.9,3631
2021-08-16 10:00:00,18,52.07,48.53,73.62,3569
2021-08-16 11:00:00,18,56.46,53.95,91.29,5197
2021-08-16 14:00:00,0,26.08,24.49,66.27,4159
2021-08-16 15:00:00,1,39.89,33.64,98.78,1606
2021-08-16 15:00:00,3,11.89,10.88,94.64,3146
2021-08-16 17:00:00,4,26.97,28.08,77.68,4485
2021-08-16 18:00:00,1,34.11,33.3,62.76,4306
2021-08-16 20:00:00,13,15.16,15.84,55.21,4279
2021-08-16 22:00:00,0,37.73,33.68,56.47,1850
2021-08-17 01:00:00,18,58.49,58.6,98.06,2557
2021-08-17 05:00:00,4,42.73,45.17,91.7,4217
2021-08-17 05:00:00,18,34.2,33.64,101.06,2365
2021-08-17 06:00:00,1,7.99,7.53,102.79,5411
2021-08-17 06:00:00,17,32.14,28.49,105.25,4618
2021-08-17 07:00:00,4,26.1,27.17,81.93,2222
2021-08-17 07:00:00,17,32.86,33.31,67.68,3124
2021-08-17 11:00:00,0,19.54,17.96,66.56,4827
2021-08-17 12:00:00,1,56.99,57.91,62.4,2029
2021-08-17 15:00:00,14,8.05,8.4,119.06,4420
2021-08-17 18:00:00,3,43.08,46.26,101.92,2930
2021-08-17 21:00:00,9,40.15,40.93,61.67,5012
2021-08-17 22:00:00,4,20.43,24.29,79.05,1779
2021-08-17 23:00:00,9,17.04,16.78,98.48,4106
2021-08-17 23:00:00,18,10.68,14.3,109.7,5422
2021-08-18 00:00:00,1,24.26,21.75,62.47,3199
2021-08-18 02:00:00,10,45.42,45.3,50.05,2881
2021-08-18 03:00:00,18,47.02,48.93,92.77,5176
2021-08-18 08:00:00,17,17.99,14.88,88.64,4358
2021-08-18 09:00:00,1,25.0,25.75,83.23,1642
2021-08-18 16:00:00,18,41.17,42.36,86.56,2082
2021-08-18 17:00:00,0,52.89,52.31,76.5,3418
2021-08-18 18:00:00,5,44.04,43.32,97.27,3552
2021-08-18 19:00:00,15,30.53,25.25,86.41,4173
2021-08-18 19:00:00,16,20.37,21.52,85.35,4656
2021-08-18 22:00:00,16,41.1,46.4,57.82,1957
2021-08-19 00:00:00,0,22.42,17.09,95.79,1448
2021-08-19 01:00:00,15,45.58,42.81,102.77,4429
2021-08-19 06:00:00,18,52.71,51.43,59.2,2463
2021-08-19 07:00:00,18,45.65,42.93,66.12,3104
2021-08-19 09:00:00,14,25.79,30.84,111.12,4013
2021-08-19 12:00:00,3,42.05,45.42,93.71,2464
2021-08-19 13:00:00,1,10.24,10.66,52.12,4818
2021-08-19 14:00:00,14,56.4,59.65,113.91,5146
2021-08-19 19:00:00,18,52.55,54.71,117.0,1782
2021-08-19 21:00:00,3,55.13,56.62,83.61,3752
2021-08-20 00:00:00,1,9.24,5.09,93.79,5172
2021-08-20 01:00:00,3,29.41,25.47,82.75,4633
2021-08-20 02:00:00,3,45.0,45.5,118.99,2271
2021-08-20 04:00:00,16,38.43,37.76,60.85,4509
2021-08-20 06:00:00,16,11.98,7.72,84.32,3620
2021-08-20 07:00:00,9,31.16,32.46,75.09,2341
2021-08-20 09:00:00,5,12.08,16.84,60.79,3305
2021-08-20 09:00:00,18,58.39,57.61,70.39,3774
2021-08-20 11:00:00,1,36.05,38.0,100.57,1696
2021-08-20 15:00:00,3,39.87,37.63,111.1,2318
2021-08-20 23:00:00,16,44.53,48.68,97.93,2530
2021-08-21 00:00:00,5,40.74,41.27,88.82,3657
2021-08-21 01:00:00,3,52.75,53.51,87.85,2521
2021-08-21 01:00:00,16,42.16,37.89,97.06,3099
2021-08-21 03:00:00,18,14.26,14.93,56.12,4063
2021-08-21 05:00:00,17,39.98,43.66,117.66,2887
2021-08-21 06:00:00,0,39.58,40.61,82.25,5105
2021-08-21 10:00:00,0,50.94,52.66,78.65,2108
2021-08-21 10:00:00,4,6.95,10.1,84.08,4786
2021-08-21 10:00:00,18,48.94,51.93,94.04,3442
2021-08-21 14:00:00,0,11.24,8.02,67.78,2085
2021-08-21 15:00:00,15,14.67,18.87,90.25,1884
2021-08-21 16:00:00,15,54.13,52.31,90.83,3818
2021-08-21 17:00:00,1,18.46,21.88,77.69,2061
2021-08-21 19:00:00,10,5.93,6.85,87.92,2299
2021-08-21 19:00:00,18,36.21,39.54,114.55,4241
2021-08-21 20:00:00,3,9.48,6.22,102.74,4635
2021-08-21 22:00:00,0,59.77,60.0,91.09,3414
2021-08-21 23:00:00,0,28.27,27.49,110.05,1343
